InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalRevenue
572309,90180A,BLACK+WHITE NECKLACE W TASSEL,6,2023-10-20T11:15:29Z,2.95,14432,United Kingdom,17.700000000000003
572314,17003,BROCADE RING PURSE,48,2023-10-20T11:15:59Z,0.39,17111,United Kingdom,18.72
572315,21745,GAOLERS KEYS DECORATIVE GARDEN,7,2023-10-20T11:16:00Z,3.75,14504,United Kingdom,26.25
572316,23185,FRENCH STYLE STORAGE JAR JAM,4,2023-10-20T11:16:13Z,0.29,17836,United Kingdom,1.16
572316,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,18,2023-10-20T11:16:13Z,0.85,17836,United Kingdom,15.299999999999999
572316,72369A,PINK CLEAR GLASS CANDLE PLATE,12,2023-10-20T11:16:13Z,1.25,17836,United Kingdom,15
572316,85040A,S/4 PINK FLOWER CANDLES IN BOWL,18,2023-10-20T11:16:13Z,1.65,17836,United Kingdom,29.7
572317,23543,WALL ART KEEP CALM,3,2023-10-20T11:16:13Z,8.25,14629,United Kingdom,24.75
572317,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,4,2023-10-20T11:16:13Z,0.79,14629,United Kingdom,3.16
572318,23570,TRADITIONAL PICK UP STICKS GAME,2,2023-10-20T11:16:19Z,1.25,15436,United Kingdom,2.5
572318,23571,TRADITIONAL NAUGHTS & CROSSES,1,2023-10-20T11:16:19Z,1.65,15436,United Kingdom,1.65
572323,23454,THREE MINI HANGING FRAMES,4,2024-10-20T11:09:46Z,4.15,14312,United Kingdom,16.6
572323,23491,VINTAGE JINGLE BELLS HEART,8,2024-10-20T11:09:46Z,8.25,14312,United Kingdom,66
572324,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,240,2024-10-20T11:09:52Z,5.39,14607,United Kingdom,1293.6
572324,23057,BEADED CHANDELIER T-LIGHT HOLDER,96,2024-10-20T11:09:52Z,1.5,14607,United Kingdom,144
572324,23055,IVORY CHANDELIER T-LIGHT HOLDER,96,2024-10-20T11:09:52Z,1.5,14607,United Kingdom,144
572324,23064,CINDERELLA CHANDELIER,40,2024-10-20T11:09:52Z,10,14607,United Kingdom,400
572324,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,468,2024-10-20T11:09:52Z,0.39,14607,United Kingdom,182.52
572324,22102,MIRROR MOSAIC T-LIGHT HOLDER,720,2024-10-20T11:09:52Z,0.39,14607,United Kingdom,280.8
572324,22101,MIRROR MOSAIC VOTIVE HOLDER,324,2024-10-20T11:09:52Z,0.39,14607,United Kingdom,126.36
572324,22106,MIRROR MOSAIC HURRICANE LAMP,120,2024-10-20T11:09:52Z,1.25,14607,United Kingdom,150
572324,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,240,2024-10-20T11:09:52Z,0.95,14607,United Kingdom,228
572325,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,600,2024-10-20T11:09:54Z,1.74,14607,United Kingdom,1044
572327,23571,TRADITIONAL NAUGHTS & CROSSES,24,2024-10-20T11:10:08Z,1.65,15277,United Kingdom,39.599999999999994
572328,23569,TRADTIONAL ALPHABET STAMP SET,12,2024-10-20T11:10:11Z,4.95,13104,United Kingdom,59.400000000000006
572329,23188,VINTAGE  2 METRE FOLDING RULER,24,2024-10-20T11:10:13Z,1.65,14019,United Kingdom,39.599999999999994
572330,23420,PANTRY HOOK TEA STRAINER,2,2024-10-20T11:10:17Z,2.08,16426,United Kingdom,4.16
572344,M,Manual,456,2024-10-20T11:10:43Z,1.5,14607,United Kingdom,684
572348,23072,MARIE ANTOINETTE TRINKET BOX SILVER,24,2024-10-20T11:11:21Z,3,15482,United Kingdom,72
572348,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,36,2024-10-20T11:11:21Z,1,15482,United Kingdom,36
C572410,23170,REGENCY TEA PLATE ROSES,20,2024-10-20T11:11:58Z,1.45,16742,United Kingdom,29
572451,23461,SWEETHEART BIRD HOUSE,8,2024-10-20T11:12:36Z,4.15,12921,United Kingdom,33.2
572457,22939,ADULT APRON APPLE DELIGHT,12,2024-10-20T11:12:44Z,4.95,12594,Italy,59.400000000000006
572457,22583,PACK OF 6 HANDBAG GIFT BOXES,10,2024-10-20T11:12:44Z,2.55,12594,Italy,25.5
572459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,2024-10-20T11:12:53Z,2.55,14911,EIRE,153
572472,71459,HANGING JAM JAR T-LIGHT HOLDERS,72,2024-10-20T11:13:34Z,0.85,14139,United Kingdom,61.199999999999996
572474,22731,3D CHRISTMAS STAMPS STICKERS,20,2024-10-20T11:13:36Z,1.25,17423,United Kingdom,25
572475,23474,WOODLAND SMALL BLUE FELT HEART,1,2024-10-20T11:13:37Z,0.83,15271,United Kingdom,0.83
572475,23473,WOODLAND SMALL RED FELT HEART,1,2024-10-20T11:13:37Z,0.83,15271,United Kingdom,0.83
572475,23565,EGG CUP MILKMAID HELGA,2,2024-10-20T11:13:37Z,1.25,15271,United Kingdom,2.5
572475,23564,EGG CUP MILKMAID INGRID,2,2024-10-20T11:13:37Z,1.25,15271,United Kingdom,2.5
572475,23489,VINTAGE BELLS GARLAND,15,2024-10-20T11:13:37Z,2.89,15271,United Kingdom,43.35
572475,23571,TRADITIONAL NAUGHTS & CROSSES,3,2024-10-20T11:13:37Z,1.65,15271,United Kingdom,4.949999999999999
572475,23570,TRADITIONAL PICK UP STICKS GAME,3,2024-10-20T11:13:37Z,1.25,15271,United Kingdom,3.75
C572485,23016,GLASS TWIST BON BON JAR,3,2024-10-20T11:13:50Z,6.65,14952,United Kingdom,19.950000000000003
C572486,22197,POPCORN HOLDER,32,2024-10-20T11:13:51Z,0.85,14156,EIRE,27.2
572499,23492,VINTAGE JINGLE BELLS WREATH,2,2024-10-20T11:14:10Z,8.25,15786,United Kingdom,16.5
572509,23501,KEY RING BASEBALL BOOT UNION JACK,60,2024-10-20T11:14:25Z,1.25,17004,United Kingdom,75
572512,23348,CHILDRENS TOY COOKING UTENSIL SET,40,2024-10-20T11:14:35Z,1.79,15806,United Kingdom,71.6
572513,51008,AFGHAN SLIPPER SOCK PAIR,5,2024-10-20T11:14:36Z,3.45,16728,United Kingdom,17.25
572513,47503H,ASS FLORAL PRINT SPIRIT LEVEL,24,2024-10-20T11:14:36Z,0.79,16728,United Kingdom,18.96
572513,23571,TRADITIONAL NAUGHTS & CROSSES,2,2024-10-20T11:14:36Z,1.65,16728,United Kingdom,3.3
572517,17107D,FLOWER FAIRY 5 DRAWER LINERS,3,2024-10-20T11:14:47Z,2.55,15068,United Kingdom,7.6499999999999995
572517,23569,TRADTIONAL ALPHABET STAMP SET,2,2024-10-20T11:14:47Z,4.95,15068,United Kingdom,9.9
572517,21615,4 LAVENDER BOTANICAL DINNER CANDLES,5,2024-10-20T11:14:47Z,1.25,15068,United Kingdom,6.25
572519,23453,OVAL  MINI PORTRAIT FRAME,12,2024-10-20T11:14:56Z,1.95,15046,United Kingdom,23.4
572519,23452,HEART MINI PORTRAIT FRAME,24,2024-10-20T11:14:56Z,1.95,15046,United Kingdom,46.8
572528,23570,TRADITIONAL PICK UP STICKS GAME,4,2024-10-20T11:15:43Z,1.25,13176,United Kingdom,5
572528,20832,RED FLOCK LOVE HEART PHOTO FRAME,7,2024-10-20T11:15:43Z,0.39,13176,United Kingdom,2.73
572528,23207,LUNCH BAG ALPHABET DESIGN,11,2024-10-20T11:15:43Z,1.65,13176,United Kingdom,18.15
572541,23172,REGENCY TEA PLATE PINK,16,2024-10-20T11:16:20Z,1.65,17315,United Kingdom,26.4
572545,21181,PLEASE ONE PERSON METAL SIGN,456,2024-10-20T11:16:48Z,2.39,17450,United Kingdom,1089.8400000000001
572545,21174,POTTERING IN THE SHED METAL SIGN,96,2024-10-20T11:16:48Z,2.39,17450,United Kingdom,229.44
572552,20972,PINK CREAM FELT CRAFT TRINKET BOX,11,2024-10-20T11:17:07Z,2.46,14096,United Kingdom,27.06
572552,21915,RED  HARMONICA IN BOX,9,2024-10-20T11:17:07Z,2.46,14096,United Kingdom,22.14
572552,22124,SET OF 2 TEA TOWELS PING MICROWAVE,4,2024-10-20T11:17:07Z,2.46,14096,United Kingdom,9.84
572552,22420,LIPSTICK PEN BABY PINK,10,2024-10-20T11:17:07Z,0.83,14096,United Kingdom,8.299999999999999
572552,22421,LIPSTICK PEN FUSCHIA,11,2024-10-20T11:17:07Z,0.83,14096,United Kingdom,9.129999999999999
572552,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,7,2024-10-20T11:17:07Z,2.46,14096,United Kingdom,17.22
572552,22809,SET OF 6 T-LIGHTS SANTA,5,2024-10-20T11:17:07Z,5.79,14096,United Kingdom,28.95
572552,23058,CHRISTMAS HANGING SNOWFLAKE,2,2024-10-20T11:17:07Z,4.96,14096,United Kingdom,9.92
572552,51014L,"FEATHER PEN,LIGHT PINK",9,2024-10-20T11:17:07Z,0.83,14096,United Kingdom,7.47
572552,84915,HAND TOWEL PINK FLOWER AND DAISY,3,2024-10-20T11:17:07Z,4.13,14096,United Kingdom,12.39
C572554,21068,VINTAGE BILLBOARD LOVE/HATE MUG,36,2024-10-20T11:17:16Z,1.06,17317,United Kingdom,38.160000000000004
572558,23188,VINTAGE  2 METER FOLDING RULER,18,2025-10-20T11:08:26Z,1.65,14286,United Kingdom,29.7
572562,23582,VINTAGE DOILY JUMBO BAG RED,10,2025-10-20T11:09:07Z,2.08,13481,United Kingdom,20.8
572563,23583,LUNCH BAG PAISLEY PARK,10,2025-10-20T11:09:31Z,1.65,12928,United Kingdom,16.5
572565,23355,HOT WATER BOTTLE KEEP CALM,9,2025-10-20T11:10:17Z,4.95,16762,United Kingdom,44.550000000000004
572568,23581,JUMBO BAG PAISLEY PARK,100,2025-10-20T11:10:31Z,1.79,14001,United Kingdom,179
572569,23309,SET OF 60 I LOVE LONDON CAKE CASES,8,2025-10-20T11:10:32Z,0.55,17870,United Kingdom,4.4
572569,79157B,UBO-LIGHT TRIOBASE BLUE,3,2025-10-20T11:10:32Z,0.85,17870,United Kingdom,2.55
572569,79157V,UBO-LIGHT TRIOBASE PURPLE,1,2025-10-20T11:10:32Z,0.85,17870,United Kingdom,0.85
572612,23581,JUMBO BAG PAISLEY PARK,10,2025-10-20T11:11:14Z,2.08,16186,United Kingdom,20.8
572616,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,24,2025-10-20T11:11:46Z,1.65,18147,United Kingdom,39.599999999999994
572650,23583,LUNCH BAG PAISLEY PARK,2,2025-10-20T11:12:00Z,1.65,15506,United Kingdom,3.3
572653,23583,LUNCH BAG PAISLEY PARK,7,2025-10-20T11:12:12Z,1.65,15861,United Kingdom,11.549999999999999
572656,M,Manual,288,2025-10-20T11:12:22Z,1.5,14607,United Kingdom,432
572660,23582,VINTAGE DOILY JUMBO BAG RED,2,2025-10-20T11:12:30Z,2.08,14527,United Kingdom,4.16
572661,22536,MAGIC DRAWING SLATE PURDEY,72,2025-10-20T11:12:38Z,0.42,17193,United Kingdom,30.24
572661,22534,MAGIC DRAWING SLATE SPACEBOY,144,2025-10-20T11:12:38Z,0.42,17193,United Kingdom,60.48
572661,22530,MAGIC DRAWING SLATE DOLLY GIRL,72,2025-10-20T11:12:38Z,0.42,17193,United Kingdom,30.24
572661,23506,MINI PLAYING CARDS SPACEBOY,120,2025-10-20T11:12:38Z,0.42,17193,United Kingdom,50.4
572661,23508,MINI PLAYING CARDS DOLLY GIRL,120,2025-10-20T11:12:38Z,0.42,17193,United Kingdom,50.4
572661,23169,CLASSIC GLASS COOKIE JAR,24,2025-10-20T11:12:38Z,3.75,17193,United Kingdom,90
572661,22969,HOMEMADE JAM SCENTED CANDLES,72,2025-10-20T11:12:38Z,1.45,17193,United Kingdom,104.39999999999999
572662,23570,TRADITIONAL PICK UP STICKS GAME,8,2025-10-20T11:12:54Z,1.25,15443,United Kingdom,10
572662,23372,SET 36 COLOUR PENCILS DOLLY GIRL,7,2025-10-20T11:12:54Z,1.25,15443,United Kingdom,8.75
572662,23370,SET 36 COLOURING PENCILS DOILY,5,2025-10-20T11:12:54Z,1.25,15443,United Kingdom,6.25
572662,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,5,2025-10-20T11:12:54Z,1.45,15443,United Kingdom,7.25
572662,85231B,CINAMMON SET OF 9 T-LIGHTS,16,2025-10-20T11:12:54Z,0.85,15443,United Kingdom,13.6
572663,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,1,2025-10-20T11:12:54Z,1.45,12748,United Kingdom,1.45
572663,23222,CHRISTMAS TREE HANGING GOLD,4,2025-10-20T11:12:54Z,0.83,12748,United Kingdom,3.32
572669,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,6,2025-10-20T11:13:10Z,1.45,16549,United Kingdom,8.7
572669,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,4,2025-10-20T11:13:10Z,1.65,16549,United Kingdom,6.6
572669,22416,SET OF 36 SPACEBOY PAPER DOILIES,1,2025-10-20T11:13:10Z,1.45,16549,United Kingdom,1.45
572669,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,1,2025-10-20T11:13:10Z,1.45,16549,United Kingdom,1.45
572669,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,8,2025-10-20T11:13:10Z,0.39,16549,United Kingdom,3.12
572669,23583,LUNCH BAG PAISLEY PARK,3,2025-10-20T11:13:10Z,1.65,16549,United Kingdom,4.949999999999999
572669,21232,STRAWBERRY CERAMIC TRINKET POT,3,2025-10-20T11:13:10Z,1.25,16549,United Kingdom,3.75
572670,22065,CHRISTMAS PUDDING TRINKET POT,1200,2025-10-20T11:13:14Z,0.39,13685,United Kingdom,468
572670,72818,CHRISTMAS DECOUPAGE CANDLE,324,2025-10-20T11:13:14Z,0.39,13685,United Kingdom,126.36
572671,23116,VEGETABLE GARDEN CHOPPING BOARD,36,2025-10-20T11:13:14Z,4.15,13340,United Kingdom,149.4
572671,23455,SMALL PARLOUR PICTURE FRAME,36,2025-10-20T11:13:14Z,2.49,13340,United Kingdom,89.64000000000001
572671,23115,RED APPLES CHOPPING BOARD,36,2025-10-20T11:13:14Z,4.15,13340,United Kingdom,149.4
572671,23456,MEDIUM PARLOUR PICTURE FRAME,18,2025-10-20T11:13:14Z,3.75,13340,United Kingdom,67.5
572671,23074,EMBOSSED HEART TRINKET BOX,48,2025-10-20T11:13:14Z,1.79,13340,United Kingdom,85.92
572672,23583,LUNCH BAG PAISLEY PARK,30,2025-10-20T11:13:15Z,1.65,13340,United Kingdom,49.5
572672,23581,JUMBO BAG PAISLEY PARK,30,2025-10-20T11:13:15Z,2.08,13340,United Kingdom,62.400000000000006
572672,23582,VINTAGE DOILY JUMBO BAG RED,30,2025-10-20T11:13:15Z,2.08,13340,United Kingdom,62.400000000000006
572672,23306,SET OF 36 DOILIES PANTRY DESIGN,48,2025-10-20T11:13:15Z,1.45,13340,United Kingdom,69.6
572676,23486,ANTIQUE HEART SHELF UNIT,6,2025-10-20T11:13:30Z,14.55,16258,United Kingdom,87.30000000000001
572677,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,17,2025-10-20T11:13:46Z,0.42,17596,United Kingdom,7.14
572682,M,Manual,72,2025-10-20T11:13:52Z,0.39,17928,United Kingdom,28.080000000000002
572683,20866,BLUE ROSE FABRIC MIRROR,24,2025-10-20T11:13:53Z,1.25,15158,United Kingdom,30
572703,23455,SMALL PARLOUR PICTURE FRAME,2,2025-10-20T11:14:35Z,2.89,16110,United Kingdom,5.78
572703,23413,DECORATIVE VINTAGE COFFEE  BOX,1,2025-10-20T11:14:35Z,4.95,16110,United Kingdom,4.95
572703,20775,DAISY NOTEBOOK,4,2025-10-20T11:14:35Z,1.65,16110,United Kingdom,6.6
572703,23306,SET OF 36 PANTRY PAPER DOILIES,2,2025-10-20T11:14:35Z,1.45,16110,United Kingdom,2.9
572703,23306,SET OF 36 PANTRY PAPER DOILIES,1,2025-10-20T11:14:35Z,1.45,16110,United Kingdom,1.45
572703,21818,GLITTER HEART DECORATION,13,2025-10-20T11:14:35Z,0.39,16110,United Kingdom,5.07
572719,23499,SET 12 VINTAGE DOILY CHALK,24,2025-10-20T11:15:03Z,0.42,13871,United Kingdom,10.08
572720,17003,BROCADE RING PURSE,54,2025-10-20T11:15:04Z,0.39,13978,United Kingdom,21.060000000000002
572732,22350,ILLUSTRATED CAT BOWL,4,2025-10-20T11:15:21Z,2.55,18079,United Kingdom,10.2
572732,22710,WRAP I LOVE LONDON,150,2025-10-20T11:15:21Z,0.42,18079,United Kingdom,63
572732,22047,EMPIRE GIFT WRAP,125,2025-10-20T11:15:21Z,0.42,18079,United Kingdom,52.5
572732,23506,MINI PLAYING CARDS SPACEBOY,32,2025-10-20T11:15:21Z,0.42,18079,United Kingdom,13.44
572732,21982,PACK OF 12 SUKI TISSUES,60,2025-10-20T11:15:21Z,0.39,18079,United Kingdom,23.400000000000002
572732,23380,PACK OF 12 VINTAGE DOILY TISSUES,36,2025-10-20T11:15:21Z,0.39,18079,United Kingdom,14.040000000000001
572732,21967,PACK OF 12 SKULL TISSUES,84,2025-10-20T11:15:21Z,0.39,18079,United Kingdom,32.76
572732,23191,BUNDLE OF 3 RETRO NOTE BOOKS,36,2025-10-20T11:15:21Z,1.65,18079,United Kingdom,59.4
572733,82616B,FRAPPUCINO SCARF KNITTING KIT,48,2025-10-20T11:15:27Z,1.25,18079,United Kingdom,60
572734,21793,CLASSIC FRENCH STYLE BASKET BROWN,40,2025-10-20T11:15:34Z,3.95,13694,United Kingdom,158
572734,22098,BOUDOIR SQUARE TISSUE BOX,144,2025-10-20T11:15:34Z,0.39,13694,United Kingdom,56.160000000000004
572734,22187,GREEN CHRISTMAS TREE CARD HOLDER,72,2025-10-20T11:15:34Z,1.95,13694,United Kingdom,140.4
572734,21811,HANGING HEART WITH BELL,144,2025-10-20T11:15:34Z,0.39,13694,United Kingdom,56.160000000000004
572734,22065,CHRISTMAS PUDDING TRINKET POT,240,2025-10-20T11:15:34Z,0.39,13694,United Kingdom,93.60000000000001
572734,23402,HOME SWEET HOME 3 PEG HANGER,48,2025-10-20T11:15:34Z,3.29,13694,United Kingdom,157.92000000000002
572734,23405,HOME SWEET HOME 2 DRAWER CABINET,24,2025-10-20T11:15:34Z,4.15,13694,United Kingdom,99.60000000000001
572734,23403,LETTER HOLDER HOME SWEET HOME,24,2025-10-20T11:15:34Z,3.25,13694,United Kingdom,78
572734,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,144,2025-10-20T11:15:34Z,1.04,13694,United Kingdom,149.76
572734,21794,CLASSIC FRENCH STYLE BASKET NATURAL,31,2025-10-20T11:15:34Z,3.95,13694,United Kingdom,122.45
572735,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,12,2025-10-20T11:15:36Z,3.75,15630,United Kingdom,45
572737,23474,WOODLAND SMALL BLUE FELT HEART,24,2025-10-20T11:15:39Z,0.83,13384,United Kingdom,19.919999999999998
572737,23473,WOODLAND SMALL RED FELT HEART,24,2025-10-20T11:15:39Z,0.83,13384,United Kingdom,19.919999999999998
572744,21700,BIG DOUGHNUT FRIDGE MAGNETS,15,2025-10-20T11:16:14Z,0.85,14085,United Kingdom,12.75
572744,22580,ADVENT CALENDAR GINGHAM SACK,7,2025-10-20T11:16:14Z,5.95,14085,United Kingdom,41.65
572746,23481,PEARLISED IVORY HEART SMALL,3,2025-10-20T11:16:30Z,1.25,13263,United Kingdom,3.75
C572747,22731,3D CHRISTMAS STAMPS STICKERS,14,2025-10-20T11:16:49Z,1.25,17423,United Kingdom,17.5
572753,23500,KEY RING BASEBALL BOOT ASSORTED,12,2025-10-20T11:17:29Z,1.25,15856,United Kingdom,15
572755,16238,PARTY TIME PENCIL ERASERS,14,2025-10-20T11:17:31Z,0.21,13601,United Kingdom,2.94
572755,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,8,2025-10-20T11:17:31Z,0.65,13601,United Kingdom,5.2
572755,22936,BAKING MOULD ROSE WHITE CHOCOLATE,4,2025-10-20T11:17:31Z,3.25,13601,United Kingdom,13
572755,16248B,BLUE HOLE PUNCH,3,2025-10-20T11:17:31Z,1.25,13601,United Kingdom,3.75
572756,72802C,VANILLA SCENT CANDLE JEWELLED BOX,72,2025-10-20T11:17:32Z,0.5,15482,United Kingdom,36
572756,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,72,2025-10-20T11:17:32Z,0.5,15482,United Kingdom,36
572765,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,384,2026-10-20T11:10:02Z,2.75,16013,United Kingdom,1056
572766,22680,FRENCH BLUE METAL DOOR SIGN 5,40,2026-10-20T11:10:03Z,1.25,16013,United Kingdom,50
572766,22678,FRENCH BLUE METAL DOOR SIGN 3,50,2026-10-20T11:10:03Z,1.25,16013,United Kingdom,62.5
572766,22679,FRENCH BLUE METAL DOOR SIGN 4,30,2026-10-20T11:10:03Z,1.25,16013,United Kingdom,37.5
572766,22677,FRENCH BLUE METAL DOOR SIGN 2,70,2026-10-20T11:10:03Z,1.25,16013,United Kingdom,87.5
572766,22676,FRENCH BLUE METAL DOOR SIGN 1,60,2026-10-20T11:10:03Z,1.25,16013,United Kingdom,75
572766,22811,SET OF 6 T-LIGHTS CACTI,48,2026-10-20T11:10:03Z,2.55,16013,United Kingdom,122.39999999999999
572766,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,240,2026-10-20T11:10:03Z,2.75,16013,United Kingdom,660
572769,23541,WALL ART CLASSIC PUDDINGS,24,2026-10-20T11:10:15Z,7.45,14051,United Kingdom,178.8
572771,23454,THREE MINI HANGING FRAMES,8,2026-10-20T11:10:24Z,4.15,16173,United Kingdom,33.2
572772,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,72,2026-10-20T11:10:29Z,3.29,17511,United Kingdom,236.88
572772,23340,VINTAGE CHRISTMAS CAKE FRILL,120,2026-10-20T11:10:29Z,1.45,17511,United Kingdom,174
572830,23499,SET 12 VINTAGE DOILY CHALK,5,2026-10-20T11:11:36Z,0.42,16208,United Kingdom,2.1
572833,23582,VINTAGE DOILY JUMBO BAG RED,1,2026-10-20T11:11:41Z,2.08,12748,United Kingdom,2.08
572835,23583,LUNCH BAG PAISLEY PARK,100,2026-10-20T11:11:49Z,1.45,17428,United Kingdom,145
572835,23582,VINTAGE DOILY JUMBO BAG RED,100,2026-10-20T11:11:49Z,1.79,17428,United Kingdom,179
572836,23391,I LOVE LONDON MINI BACKPACK,5,2026-10-20T11:11:51Z,4.15,15568,United Kingdom,20.75
572846,23491,VINTAGE JINGLE BELLS HEART,4,2026-10-20T11:12:14Z,8.25,14550,United Kingdom,33
572846,23499,SET 12 VINTAGE DOILY CHALK,6,2026-10-20T11:12:14Z,0.42,14550,United Kingdom,2.52
572851,23132,SMALL IVORY HEART WALL ORGANISER,54,2026-10-20T11:12:22Z,4.95,16013,United Kingdom,267.3
572854,23170,REGENCY TEA PLATE ROSES,9,2026-10-20T11:12:28Z,1.45,14096,United Kingdom,13.049999999999999
572854,90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,9,2026-10-20T11:12:28Z,4.25,14096,United Kingdom,38.25
572854,90146,FINE SILVER NECKLACE W PASTEL FLOWE,9,2026-10-20T11:12:28Z,3.75,14096,United Kingdom,33.75
572854,90032,IVORY SHELL HEART NECKLACE,9,2026-10-20T11:12:28Z,3.13,14096,United Kingdom,28.169999999999998
572856,23581,JUMBO BAG PAISLEY PARK,3,2026-10-20T11:12:28Z,2.08,18118,United Kingdom,6.24
572856,85034A,3 GARDENIA MORRIS BOXED CANDLES,11,2026-10-20T11:12:28Z,1.25,18118,United Kingdom,13.75
572856,85035C,ROSE 3 WICK MORRIS BOX CANDLE,21,2026-10-20T11:12:28Z,1.25,18118,United Kingdom,26.25
572858,23581,JUMBO BAG PAISLEY PARK,2,2026-10-20T11:12:36Z,2.08,13571,United Kingdom,4.16
572859,23491,VINTAGE JINGLE BELLS HEART,1,2026-10-20T11:12:39Z,8.25,16418,United Kingdom,8.25
572859,23492,VINTAGE JINGLE BELLS WREATH,1,2026-10-20T11:12:39Z,8.25,16418,United Kingdom,8.25
572861,23542,WALL ART 70'S ALPHABET,6,2026-10-20T11:12:46Z,7.45,14102,United Kingdom,44.7
572863,23265,SET OF 3 WOODEN TREE DECORATIONS,20,2026-10-20T11:12:53Z,1.25,17841,United Kingdom,25
572863,22595,GINGHAM HEART DECORATION,30,2026-10-20T11:12:53Z,0.85,17841,United Kingdom,25.5
572863,22594,CHRISTMAS GINGHAM TREE,20,2026-10-20T11:12:53Z,0.85,17841,United Kingdom,17
572863,23266,SET OF 3 WOODEN STOCKING DECORATION,20,2026-10-20T11:12:53Z,1.25,17841,United Kingdom,25
572866,23583,LUNCH BAG PAISLEY PARK,1,2026-10-20T11:13:07Z,1.65,15005,United Kingdom,1.65
572867,23437,50'S CHRISTMAS GIFT BAG LARGE,7,2026-10-20T11:13:19Z,1.25,14598,United Kingdom,8.75
572867,23436,VINTAGE CHRISTMAS GIFT BAG LARGE,5,2026-10-20T11:13:19Z,1.25,14598,United Kingdom,6.25
572867,23116,VEGETABLE GARDEN CHOPPING BOARD,3,2026-10-20T11:13:19Z,4.95,14598,United Kingdom,14.850000000000001
572868,23215,JINGLE BELL HEART ANTIQUE SILVER,7,2026-10-20T11:13:20Z,2.08,17564,United Kingdom,14.56
572869,23084,RABBIT NIGHT LIGHT,960,2026-10-20T11:13:21Z,1.79,12798,Japan,1718.4
572870,23480,MINI LIGHTS WOODLAND MUSHROOMS,24,2026-10-20T11:13:22Z,3.75,13408,United Kingdom,90
572870,23305,SET 4 PICNIC CUTLERY BLUEBERRY,24,2026-10-20T11:13:22Z,1.95,13408,United Kingdom,46.8
572870,23303,SET 4 PICNIC CUTLERY FONDANT,24,2026-10-20T11:13:22Z,1.95,13408,United Kingdom,46.8
572871,23583,LUNCH BAG PAISLEY PARK,20,2026-10-20T11:13:24Z,1.65,13408,United Kingdom,33
572877,23485,BOTANICAL GARDENS WALL CLOCK,6,2026-10-20T11:13:31Z,25,17706,United Kingdom,150
572877,23489,VINTAGE BELLS GARLAND,12,2026-10-20T11:13:31Z,2.89,17706,United Kingdom,34.68
572877,23487,SWEET HEART CAKE CARRIER,6,2026-10-20T11:13:31Z,9.95,17706,United Kingdom,59.699999999999996
572878,21166,COOK WITH WINE METAL SIGN,92,2026-10-20T11:13:34Z,1.66,16029,United Kingdom,152.72
572878,85152,HAND OVER THE CHOCOLATE   SIGN,78,2026-10-20T11:13:34Z,1.66,16029,United Kingdom,129.48
572878,21181,PLEASE ONE PERSON METAL SIGN,90,2026-10-20T11:13:34Z,1.66,16029,United Kingdom,149.4
572880,23581,JUMBO BAG PAISLEY PARK,1,2026-10-20T11:13:35Z,2.08,16415,United Kingdom,2.08
572881,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,90,2026-10-20T11:13:36Z,0.5,12748,United Kingdom,45
572881,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,90,2026-10-20T11:13:36Z,0.5,12748,United Kingdom,45
572881,23072,MARIE ANTOINETTE TRINKET BOX SILVER,168,2026-10-20T11:13:36Z,1,12748,United Kingdom,168
572881,23071,MARIE ANTOINETTE TRINKET BOX GOLD,144,2026-10-20T11:13:36Z,1,12748,United Kingdom,144
572881,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,408,2026-10-20T11:13:36Z,0.5,12748,United Kingdom,204
572881,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,224,2026-10-20T11:13:36Z,0.5,12748,United Kingdom,112
572881,72802C,VANILLA SCENT CANDLE JEWELLED BOX,378,2026-10-20T11:13:36Z,0.5,12748,United Kingdom,189
